DATAFLOW,VARIABLE: Variable,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_VARIABLE_2: Note Variable 2,NOTE_VARIABLE_1: Note Variable 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM02001: Bettendorf,A: Annual,2019,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM02001: Bettendorf,A: Annual,2020,21,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM02001: Bettendorf,A: Annual,2021,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM02001: Bettendorf,A: Annual,2022,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1987,150,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1988,131,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1989,138,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1990,121,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1991,119,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1992,118,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1993,119,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1994,116,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1995,121,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1996,92,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1997,91,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1998,101,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,1999,96,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2000,117,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2001,98,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2002,125,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2003,111,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2004,93,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2005,110,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2006,111,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2007,106,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2008,114,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2009,94,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2010,128,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2011,102,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2012,128,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2013,101,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2014,105,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2015,101,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2016,110,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2017,127,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2018,145,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2019,143,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2020,125,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2021,122,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CT03: Canton Redange,A: Annual,2022,155,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1987,24,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1988,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1989,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1990,20,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1991,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1992,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1993,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1994,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1995,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1996,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1997,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1998,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,1999,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2000,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2001,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2002,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2003,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2004,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2005,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2006,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2007,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2008,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2009,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2010,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2011,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2012,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2013,2,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2014,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2015,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2016,5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2017,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2018,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2019,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2020,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2021,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM03008: Useldange,A: Annual,2022,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1987,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1988,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1989,63,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1990,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1991,47,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1992,57,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1993,49,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1994,59,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1995,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1996,47,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1997,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1998,63,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,1999,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2000,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2001,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2002,66,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2003,80,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2004,69,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2005,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2006,56,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2007,68,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2008,51,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2009,69,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2010,58,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2011,60,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2012,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2013,71,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2014,65,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2015,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2016,84,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2017,75,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2018,75,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2019,81,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2020,75,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2021,75,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM06005: Echternach,A: Annual,2022,73,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1987,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1988,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1989,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1990,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1991,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1992,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1993,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1994,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1995,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1996,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1997,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1998,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,1999,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2000,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2001,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2002,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2003,14,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2004,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2005,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2006,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2007,13,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2008,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2009,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2010,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2011,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2012,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2013,12,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2014,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2015,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2016,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2017,6,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2018,17,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2019,7,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2020,8,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2021,10,,,,,,,,0: Zero
LU1:DF_X024(1.0),A02: Deaths by municipality of residence,CM07002: Biwer,A: Annual,2022,9,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1987,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1988,41,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1989,15,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1990,16,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1991,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1992,19,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1993,23,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1994,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1995,29,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1996,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1997,22,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1998,3,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,1999,48,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2000,31,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2001,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2002,39,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2003,62,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2004,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2005,48,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2006,11,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2007,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2008,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2009,53,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2010,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2011,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2012,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2013,64,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2014,57,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2015,50,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2016,43,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2017,44,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2018,25,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2019,33,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2020,28,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2021,37,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM11010: Walferdange,A: Annual,2022,55,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM12003: Fischbach,A: Annual,1987,1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM12003: Fischbach,A: Annual,1988,-5,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM12003: Fischbach,A: Annual,1989,4,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM12003: Fischbach,A: Annual,1990,-1,,,,,,,,0: Zero
LU1:DF_X024(1.0),A03: Natural balance by municipality of residence,CM12003: Fischbach,A: Annual,1991,3,,,,,,,,0: Zero
